array_id,superIterationCount,numberOfCells,worldSize,gridSize,wbK,kappa,homotypicInhibition,heterotypicInhibition,polarityPersistence,polarityTurningCoupling,flowScaling,flowPolarityCoupling,
2191,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.1,2.25,1.1,
2192,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.1,2.25,2.0,
2193,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.1,4.0,0.2,
2194,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.1,4.0,1.1,
2195,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.1,4.0,2.0,
2196,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,0.5,0.2,
2197,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,0.5,1.1,
2198,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,0.5,2.0,
2199,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,2.25,0.2,
2200,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,2.25,1.1,
2201,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,2.25,2.0,
2202,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,4.0,0.2,
2203,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,4.0,1.1,
2204,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.5,4.0,2.0,
2205,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,0.5,0.2,
2206,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,0.5,1.1,
2207,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,0.5,2.0,
2208,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,2.25,0.2,
2209,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,2.25,1.1,
2210,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,2.25,2.0,
2211,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,4.0,0.2,
2212,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,4.0,1.1,
2213,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.2,0.9,4.0,2.0,
2214,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,0.5,0.2,
2215,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,0.5,1.1,
2216,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,0.5,2.0,
2217,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,2.25,0.2,
2218,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,2.25,1.1,
2219,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,2.25,2.0,
2220,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,4.0,0.2,
2221,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,4.0,1.1,
2222,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.1,4.0,2.0,
2223,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,0.5,0.2,
2224,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,0.5,1.1,
2225,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,0.5,2.0,
2226,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,2.25,0.2,
2227,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,2.25,1.1,
2228,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,2.25,2.0,
2229,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,4.0,0.2,
2230,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,4.0,1.1,
2231,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.5,4.0,2.0,
2232,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,0.5,0.2,
2233,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,0.5,1.1,
2234,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,0.5,2.0,
2235,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,2.25,0.2,
2236,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,2.25,1.1,
2237,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,2.25,2.0,
2238,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,4.0,0.2,
2239,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,4.0,1.1,
2240,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.575,0.9,4.0,2.0,
2241,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,0.5,0.2,
2242,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,0.5,1.1,
2243,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,0.5,2.0,
2244,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,2.25,0.2,
2245,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,2.25,1.1,
2246,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,2.25,2.0,
2247,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,4.0,0.2,
2248,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,4.0,1.1,
2249,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.1,4.0,2.0,
2250,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,0.5,0.2,
2251,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,0.5,1.1,
2252,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,0.5,2.0,
2253,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,2.25,0.2,
2254,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,2.25,1.1,
2255,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,2.25,2.0,
2256,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,4.0,0.2,
2257,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,4.0,1.1,
2258,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.5,4.0,2.0,
2259,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,0.5,0.2,
2260,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,0.5,1.1,
2261,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,0.5,2.0,
2262,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,2.25,0.2,
2263,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,2.25,1.1,
2264,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,2.25,2.0,
2265,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,4.0,0.2,
2266,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,4.0,1.1,
2267,10.0,150.0,1024.0,32.0,2.0,1.0,0.6,0.9,0.95,0.9,4.0,2.0,
2268,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,0.5,0.2,
2269,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,0.5,1.1,
2270,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,0.5,2.0,
2271,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,2.25,0.2,
2272,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,2.25,1.1,
2273,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,2.25,2.0,
2274,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,4.0,0.2,
2275,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,4.0,1.1,
2276,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.1,4.0,2.0,
2277,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,0.5,0.2,
2278,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,0.5,1.1,
2279,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,0.5,2.0,
2280,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,2.25,0.2,
2281,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,2.25,1.1,
2282,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,2.25,2.0,
2283,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,4.0,0.2,
2284,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,4.0,1.1,
2285,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.5,4.0,2.0,
2286,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,0.5,0.2,
2287,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,0.5,1.1,
2288,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,0.5,2.0,
2289,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,2.25,0.2,
2290,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,2.25,1.1,
2291,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,2.25,2.0,
2292,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,4.0,0.2,
2293,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,4.0,1.1,
2294,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.2,0.9,4.0,2.0,
2295,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,0.5,0.2,
2296,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,0.5,1.1,
2297,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,0.5,2.0,
2298,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,2.25,0.2,
2299,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,2.25,1.1,
2300,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,2.25,2.0,
2301,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,4.0,0.2,
2302,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,4.0,1.1,
2303,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.1,4.0,2.0,
2304,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,0.5,0.2,
2305,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,0.5,1.1,
2306,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,0.5,2.0,
2307,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,2.25,0.2,
2308,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,2.25,1.1,
2309,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,2.25,2.0,
2310,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,4.0,0.2,
2311,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,4.0,1.1,
2312,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.5,4.0,2.0,
2313,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,0.5,0.2,
2314,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,0.5,1.1,
2315,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,0.5,2.0,
2316,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,2.25,0.2,
2317,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,2.25,1.1,
2318,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,2.25,2.0,
2319,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,4.0,0.2,
2320,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,4.0,1.1,
2321,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.575,0.9,4.0,2.0,
2322,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,0.5,0.2,
2323,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,0.5,1.1,
2324,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,0.5,2.0,
2325,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,2.25,0.2,
2326,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,2.25,1.1,
2327,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,2.25,2.0,
2328,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,4.0,0.2,
2329,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,4.0,1.1,
2330,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.1,4.0,2.0,
2331,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,0.5,0.2,
2332,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,0.5,1.1,
2333,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,0.5,2.0,
2334,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,2.25,0.2,
2335,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,2.25,1.1,
2336,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,2.25,2.0,
2337,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,4.0,0.2,
2338,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,4.0,1.1,
2339,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.5,4.0,2.0,
2340,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,0.5,0.2,
2341,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,0.5,1.1,
2342,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,0.5,2.0,
2343,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,2.25,0.2,
2344,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,2.25,1.1,
2345,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,2.25,2.0,
2346,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,4.0,0.2,
2347,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,4.0,1.1,
2348,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.8,0.95,0.9,4.0,2.0,
2349,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,0.5,0.2,
2350,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,0.5,1.1,
2351,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,0.5,2.0,
2352,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,2.25,0.2,
2353,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,2.25,1.1,
2354,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,2.25,2.0,
2355,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,4.0,0.2,
2356,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,4.0,1.1,
2357,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.1,4.0,2.0,
2358,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,0.5,0.2,
2359,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,0.5,1.1,
2360,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,0.5,2.0,
2361,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,2.25,0.2,
2362,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,2.25,1.1,
2363,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,2.25,2.0,
2364,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,4.0,0.2,
2365,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,4.0,1.1,
2366,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.5,4.0,2.0,
2367,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,0.5,0.2,
2368,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,0.5,1.1,
2369,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,0.5,2.0,
2370,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,2.25,0.2,
2371,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,2.25,1.1,
2372,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,2.25,2.0,
2373,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,4.0,0.2,
2374,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,4.0,1.1,
2375,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.2,0.9,4.0,2.0,
2376,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,0.5,0.2,
2377,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,0.5,1.1,
2378,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,0.5,2.0,
2379,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,2.25,0.2,
2380,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,2.25,1.1,
2381,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,2.25,2.0,
2382,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,4.0,0.2,
2383,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,4.0,1.1,
2384,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.1,4.0,2.0,
2385,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,0.5,0.2,
2386,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,0.5,1.1,
2387,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,0.5,2.0,
2388,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,2.25,0.2,
2389,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,2.25,1.1,
2390,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,2.25,2.0,
2391,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,4.0,0.2,
2392,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,4.0,1.1,
2393,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.5,4.0,2.0,
2394,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,0.5,0.2,
2395,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,0.5,1.1,
2396,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,0.5,2.0,
2397,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,2.25,0.2,
2398,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,2.25,1.1,
2399,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,2.25,2.0,
2400,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,4.0,0.2,
2401,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,4.0,1.1,
2402,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.575,0.9,4.0,2.0,
2403,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,0.5,0.2,
2404,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,0.5,1.1,
2405,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,0.5,2.0,
2406,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,2.25,0.2,
2407,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,2.25,1.1,
2408,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,2.25,2.0,
2409,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,4.0,0.2,
2410,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,4.0,1.1,
2411,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.1,4.0,2.0,
2412,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,0.5,0.2,
2413,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,0.5,1.1,
2414,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,0.5,2.0,
2415,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,2.25,0.2,
2416,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,2.25,1.1,
2417,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,2.25,2.0,
2418,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,4.0,0.2,
2419,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,4.0,1.1,
2420,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.5,4.0,2.0,
2421,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,0.5,0.2,
2422,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,0.5,1.1,
2423,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,0.5,2.0,
2424,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,2.25,0.2,
2425,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,2.25,1.1,
2426,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,2.25,2.0,
2427,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,4.0,0.2,
2428,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,4.0,1.1,
2429,10.0,150.0,1024.0,32.0,2.0,2.5,0.4,0.9,0.95,0.9,4.0,2.0,
2430,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,0.5,0.2,
2431,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,0.5,1.1,
2432,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,0.5,2.0,
2433,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,2.25,0.2,
2434,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,2.25,1.1,
2435,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,2.25,2.0,
2436,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,4.0,0.2,
2437,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,4.0,1.1,
2438,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.1,4.0,2.0,
2439,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,0.5,0.2,
2440,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,0.5,1.1,
2441,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,0.5,2.0,
2442,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,2.25,0.2,
2443,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,2.25,1.1,
2444,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,2.25,2.0,
2445,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,4.0,0.2,
2446,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,4.0,1.1,
2447,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.5,4.0,2.0,
2448,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.9,0.5,0.2,
2449,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.9,0.5,1.1,
2450,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.9,0.5,2.0,
2451,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.9,2.25,0.2,
2452,10.0,150.0,1024.0,32.0,2.0,2.5,0.6,0.8,0.2,0.9,2.25,1.1,
